"","from","to","x2","var0","var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","atividade","acesso","acesso_positivo","acesso_negativo","confianca","acessoeconfianca","total","neg_x2","neg_var0","neg_var1","neg_var2","neg_var3","neg_var4","neg_var5","neg_var6","neg_var7","neg_var8","neg_var9","neg_var10","neg_var11","neg_var12","neg_var13","neg_var14","neg_var15","neg_var16","neg_var17","neg_var18","neg_var19","neg_var20","neg_var21","neg_var22","neg_var23","neg_var24","neg_atividade","neg_acesso","neg_acesso_positivo","neg_acesso_negativo","neg_confianca","neg_acessoeconfianca","neg_total","weight","aux_var3","equalone"
"216","ASS_HOS_ Hospital Ana Nery","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)",1,0,0,0,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,0,0,0,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"217","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"218","EA_DQCT_ Associação Beneficente Cristã Restituir","EA_DQCT_ Centro Terapêutico Reconstruir (escritório)",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"219","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)","EA_DQCT_ Centro Terapêutico Reconstruir (escritório)",1,1,0,1,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"220","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"221","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)",1,0,0,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"222","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)",1,1,0,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"223","UAP_URB_ Bairro de Lourdes","EA_DQCT_ Associação Projeto Amor e Restauração – APAR",1,0,0,1,1,0,0,0,2,3,1,2,2,2,3,1,1,2,2,2,2,2,3,2,3,3,2,19,15,4,19,38,40,1,0,0,1,1,0,0,0,0,1,-1,0,0,0,-1,1,1,0,0,0,0,0,1,0,1,1,2,1,1,4,3,4,6,1,1,1
"224","UAP_URB_ Cruzeiro do Sul","EA_DQCT_ Associação Projeto Amor e Restauração – APAR",1,0,0,1,1,1,0,0,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,27,18,9,24,51,54,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,3,4,8,9,8,12,15,1,1,1
"225","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Associação Projeto Amor e Restauração – APAR",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"226","ENT_SOC_ Território Aliança pela Vida  Zona Norte","EA_DQCT_ Associação Projeto Amor e Restauração – APAR",1,1,1,0,1,0,0,0,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,26,21,5,24,50,52,1,1,1,0,1,0,0,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,5,8,15,17,1,1,1
"227","EA_DQCT_ Vila Verde (Unidade Borboleta)","EA_DQCT_ Vila Verde (Unidade Bromélias)",1,1,0,1,1,1,0,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,28,21,7,24,52,56,1,1,0,1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,4,5,7,7,8,13,17,1,1,1
"228","ASS_HOS_ Clínica Vila Verde (Hospital Dia)","EA_DQCT_ Vila Verde (Unidade Bromélias)",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,5,28,21,7,24,52,57,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,5,5,7,7,8,13,18,1,1,1
"229","UAP_URB_ Ipiranga","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas",1,1,0,0,1,0,0,0,3,3,3,2,2,2,3,3,2,2,2,2,3,3,3,2,3,3,1,25,18,7,21,46,47,1,1,0,0,1,0,0,0,1,1,1,0,0,0,-1,-1,0,0,0,0,1,1,1,0,1,1,1,1,4,7,5,6,7,1,1,1
"230","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Centro de Recuperação Juiz de Fora Contra as Drogas",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"231","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"232","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT (Escritório)","EA_DQCT_ Centro Metodista de Assistência aos Toxicômanos – CEMAT",1,1,1,0,1,0,1,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,26,19,7,24,50,53,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,3,7,9,7,8,15,18,1,1,1
"233","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Centro de Recuperação SOS Vida",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"234","EA_DQCT_ Associação Beneficente Cristã Restituir","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)",1,1,1,1,1,1,0,0,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,3,3,4,26,19,7,23,49,53,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,4,7,9,7,7,14,18,1,1,1
"235","EA_DQCT_ Centro Terapêutico Reconstruir (escritório)","EA_DQCT_ Centro Terapêutico Reconstruir (fazenda)",1,1,1,0,1,1,1,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"236","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"237","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"238","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI",1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,6,24,19,5,24,48,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,5,8,17,23,1,1,1
"239","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Comunidade Terapêutica Geração de Adoradores – CTGA",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"240","EA_DQCT_ Vila Verde (Unidade Bromélias)","EA_DQCT_ Vila Verde (Unidade Borboleta)",1,1,1,1,1,1,1,0,3,3,3,2,3,3,1,1,1,3,3,3,2,2,3,3,3,3,5,23,18,5,22,45,50,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,5,8,8,5,6,14,19,1,1,1
"241","ASS_HOS_ Clínica Vila Verde (Hospital Dia)","EA_DQCT_ Vila Verde (Unidade Borboleta)",1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,5,28,21,7,24,52,57,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,5,5,7,7,8,13,18,1,1,1
"242","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Centro de Recuperação Resgatando Vidas",1,0,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,6,24,19,5,24,48,54,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,5,8,17,23,1,1,1
"243","ENT_SOC_ Território Aliança pela Vida  Zona Norte","EA_DQCT_ Centro de Recuperação Resgatando Vidas",1,1,1,1,1,1,0,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,5,26,21,5,24,50,55,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,5,8,15,20,1,1,1
"244","ASS_HOS_ Hospital Ana Nery","EA_DQCT_ Centro de Recuperação Resgatando Vidas",1,0,0,0,1,0,0,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,28,21,7,24,52,53,1,0,0,0,1,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,7,7,8,13,14,1,1,1
"245","CRAS_AS_ CRAS Leste São Benedito","EA_DQCT_ Centro de Recuperação Resgatando Vidas",1,1,1,0,1,0,0,0,3,3,1,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,2,24,15,9,24,48,50,1,1,1,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,2,-1,3,9,8,7,9,1,1,1
"246","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1",1,1,1,1,1,0,0,0,1,3,1,1,1,1,1,1,3,2,2,3,1,3,3,1,3,3,3,15,9,6,19,34,37,1,1,1,1,1,0,0,0,-1,1,-1,-1,-1,-1,1,1,-1,0,0,1,-1,1,1,-1,1,1,3,-3,-1,6,3,0,3,1,1,1
"247","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI (Administração, triagem e apoio aos familiares)","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1",1,1,1,0,1,1,0,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,4,24,19,5,24,48,52,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,5,8,17,21,1,1,1
"248","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI","EA_DQCT_ Grupo de Apoio à Família e aos Dependentes Químicos – GAFADEQUI.1",1,0,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,6,24,19,5,24,48,54,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,9,5,8,17,23,1,1,1
"249","EA_DQCT_ Centro de Recuperação Resgatando Vidas (Escritório)","ENT_SOC_ Território Aliança pela Vida  Zona Norte",1,1,1,1,1,0,1,0,3,3,1,2,2,3,1,1,1,3,3,3,3,3,3,2,3,3,4,20,15,5,23,43,47,1,1,1,1,1,0,1,0,1,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,4,5,5,5,7,12,16,1,1,1
"250","EA_DQCT_ Centro de Recuperação Resgatando Vidas","ENT_SOC_ Território Aliança pela Vida  Zona Norte",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"251","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 1",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"252","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 1",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"253","CAPS_CO_ CAPS Leste","RES_TER_ Casa 1",1,1,1,1,1,0,0,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,28,19,9,24,52,55,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,3,5,9,9,8,13,16,1,1,1
"254","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 3",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"255","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 3",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"256","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 4",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"257","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 4",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"258","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 5",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"259","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 5",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"260","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 6",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"261","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 6",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"262","CAPS_CO_ CAPS HU","RES_TER_ Casa 6",1,1,0,1,1,1,1,0,3,3,3,3,2,2,3,1,3,2,2,2,3,2,3,2,3,3,4,25,19,6,20,45,49,1,1,0,1,1,1,1,0,1,1,1,1,0,0,-1,1,-1,0,0,0,1,0,1,0,1,1,4,3,5,6,4,7,11,1,1,1
"263","UAP_URB_ Bairro de Lourdes","RES_TER_ Casa 7",1,1,0,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,2,22,19,3,22,44,46,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,2,9,9,3,6,15,17,1,1,1
"264","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa 7",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"265","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V1",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"266","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V1",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"267","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V2",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"268","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V2",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"269","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V3",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"270","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V3",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"271","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V4",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"272","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V4",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"273","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V5",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"274","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V5",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"275","ENT_SOC_ Associação Casa Viva","RES_TER_ Casa V6",1,1,1,1,1,1,1,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,5,25,19,6,24,49,54,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,8,9,6,8,16,21,1,1,1
"276","ASS_HOS_ Casa de Saúde Esperança","RES_TER_ Casa V6",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,2,1,1,2,24,19,5,19,43,45,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,2,9,9,5,3,12,14,1,1,1
"277","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN)","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)",1,1,0,1,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,5,24,19,5,24,48,53,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,9,5,8,17,22,1,1,1
"278","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) (Matriz)",1,1,1,0,1,0,0,0,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,2,24,19,5,24,48,50,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,5,8,17,19,1,1,1
"279","UAP_URB_ Parque Guarani","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,0,1,0,1,0,0,0,2,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,24,18,6,24,48,50,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,7,8,6,8,15,17,1,1,1
"280","CRAS_AS_ CRAS Leste São Benedito","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,0,0,0,3,3,3,3,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,22,17,5,24,46,49,1,1,1,1,1,0,0,0,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,5,8,15,18,1,1,1
"281","CRAS_AS_ CRAS Norte Benfica","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,4,28,21,7,18,46,50,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,4,4,7,7,2,6,10,1,1,1
"282","CRE_SOC_ CREAS Idoso e Mulher","ENT_SOC_ Instituto Veredas (Projeto, Assessoria e Prática em Saúde Mental) // Serviço de Referência para Adolescentes do Instituto Veredas",1,1,1,1,1,0,0,0,2,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,23,18,5,24,47,50,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,5,8,16,19,1,1,1
"283","UAP_URB_ Parque Guarani","ENT_SOC_ Casa de Acolhimento à Infância e Adolescente (CAIA)",1,0,1,0,1,0,0,0,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,3,3,3,2,25,19,6,24,49,51,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,8,9,6,8,16,18,1,1,1
